Feature 1	tx_price	beds	baths	sqft	year_built	lot_size	property_type	exterior_walls	roof	basement	restaurants	groceries	nightlife	cafes	shopping	arts_entertainment	beauty_spas	active_life	median_age	married	college_grad	property_tax	insurance	median_school	num_schools	tx_year	two_and_two	during_recession	property_age	school_score
1636.0	430965.0	5.0	3.0	2835.0	2001.0	11325.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	35.0	4.0	2.0	5.0	16.0	1.0	19.0	8.0	36.0	66.0	73.0	581.0	177.0	8.0	3.0	2001.0	0.0	0.0	0.0	24.0
1637.0	349900.0	5.0	3.0	2868.0	1988.0	53578.0	Single-Family	Combination		1.0	61.0	4.0	4.0	7.0	54.0	6.0	46.0	26.0	51.0	88.0	71.0	629.0	218.0	7.0	3.0	1995.0	0.0	0.0	7.0	21.0
1638.0	279000.0	5.0	3.0	2876.0	1974.0	20037.0	Single-Family	Brick	Composition Shingle	1.0	6.0	0.0	0.0	2.0	4.0	0.0	0.0	4.0	44.0	88.0	88.0	598.0	182.0	9.0	3.0	1997.0	0.0	0.0	23.0	27.0
1639.0	701900.0	5.0	3.0	2913.0	1966.0	21344.0	Single-Family	Brick	Composition Shingle	1.0	17.0	1.0	0.0	1.0	18.0	0.0	36.0	5.0	48.0	88.0	78.0	631.0	192.0	9.0	3.0	2013.0	0.0	1.0	47.0	27.0
1640.0	628000.0	5.0	3.0	2920.0	1978.0	12196.0	Single-Family	Brick	Asphalt	1.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	4.0	47.0	81.0	79.0	532.0	162.0	6.0	3.0	2005.0	0.0	0.0	27.0	18.0
1641.0	440000.0	5.0	3.0	2944.0	1986.0	11325.0	Single-Family		Composition Shingle	1.0	10.0	2.0	1.0	1.0	4.0	0.0	4.0	3.0	37.0	86.0	53.0	504.0	130.0	6.0	3.0	2008.0	0.0	0.0	22.0	18.0
1642.0	410000.0	5.0	3.0	2961.0	1962.0	12632.0	Single-Family	Brick	Composition	1.0	4.0	0.0	1.0	0.0	8.0	3.0	3.0	4.0	46.0	80.0	86.0	676.0	206.0	6.0	3.0	2002.0	0.0	0.0	40.0	18.0
1643.0	224950.0	5.0	3.0	2990.0	1997.0	8886.0	Single-Family			1.0	6.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	39.0	54.0	50.0	506.0	100.0	3.0	3.0	2000.0	0.0	0.0	3.0	9.0
1644.0	524900.0	5.0	3.0	3022.0	1973.0	9557.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	32.0	3.0	2.0	1.0	24.0	1.0	15.0	11.0	44.0	77.0	53.0	489.0	149.0	8.5	2.0	2009.0	0.0	0.0	36.0	17.0
1645.0	486460.0	5.0	3.0	3060.0	1962.0	29185.0	Single-Family	Brick	Composition Shingle	1.0	21.0	1.0	4.0	1.0	12.0	1.0	9.0	9.0	42.0	80.0	63.0	450.0	137.0	6.0	2.0	2009.0	0.0	0.0	47.0	12.0
1646.0	315000.0	5.0	3.0	3064.0	1996.0	9848.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	6.0	1.0	0.0	1.0	3.0	0.0	6.0	1.0	45.0	90.0	82.0	600.0	183.0	7.5	2.0	1999.0	0.0	0.0	3.0	15.0
1647.0	257000.0	5.0	3.0	3100.0	1970.0	21780.0	Single-Family	Brick	Composition Shingle	1.0	75.0	6.0	3.0	8.0	74.0	4.0	24.0	25.0	36.0	61.0	61.0	626.0	191.0	8.0	3.0	1995.0	0.0	0.0	25.0	24.0
1648.0	225000.0	5.0	3.0	3110.0	1999.0	9949.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	32.0	91.0	65.0	446.0	136.0	8.0	3.0	1999.0	0.0	0.0	0.0	24.0
1649.0	275000.0	5.0	3.0	3120.0	1975.0	47916.0	Single-Family	Combination		1.0	6.0	1.0	0.0	0.0	4.0	0.0	5.0	2.0	46.0	92.0	47.0	396.0	112.0	6.0	3.0	2014.0	0.0	0.0	39.0	18.0
1650.0	387000.0	5.0	3.0	3132.0	2001.0	6098.0	Single-Family		Composition Shingle	1.0	31.0	2.0	6.0	4.0	14.0	2.0	20.0	17.0	32.0	82.0	92.0	533.0	137.0	9.0	3.0	2003.0	0.0	0.0	2.0	27.0
1651.0	724900.0	5.0	3.0	3136.0	1963.0	14810.0	Single-Family	Brick	Composition Shingle	1.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	3.0	40.0	86.0	74.0	614.0	187.0	6.0	3.0	2014.0	0.0	0.0	51.0	18.0
1652.0	349000.0	5.0	3.0	3158.0	2001.0	8450.0	Single-Family	Siding (Alum/Vinyl)		1.0	7.0	0.0	1.0	0.0	10.0	0.0	3.0	5.0	32.0	78.0	45.0	525.0	103.0	3.0	3.0	2009.0	0.0	0.0	8.0	9.0
1653.0	520510.0	5.0	3.0	3247.0	2003.0	11325.0	Single-Family	Combination		1.0	5.0	0.0	1.0	0.0	6.0	1.0	2.0	0.0	36.0	90.0	65.0	495.0	140.0	8.0	3.0	2003.0	0.0	0.0	0.0	24.0
1654.0	525000.0	5.0	3.0	3300.0	1998.0	7496.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	11.0	1.0	0.0	0.0	6.0	0.0	5.0	7.0	34.0	88.0	36.0	378.0	107.0	8.0	2.0	2005.0	0.0	0.0	7.0	16.0
1655.0	793260.0	5.0	3.0	3314.0	1962.0	13503.0	Single-Family	Brick	Composition Shingle	1.0	4.0	1.0	0.0	0.0	8.0	3.0	2.0	1.0	47.0	80.0	81.0	696.0	212.0	4.0	3.0	2012.0	0.0	1.0	50.0	12.0
1656.0	465000.0	5.0	3.0	3337.0	1997.0	6098.0	Single-Family		Composition Shingle	1.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	1.0	33.0	98.0	83.0	572.0	147.0	8.0	2.0	2009.0	0.0	0.0	12.0	16.0
1657.0	591000.0	5.0	3.0	3348.0	1987.0	15681.0	Single-Family	Metal	Composition Shingle	1.0	70.0	14.0	5.0	5.0	88.0	3.0	22.0	16.0	43.0	73.0	41.0	688.0	209.0	3.0	3.0	2008.0	0.0	0.0	21.0	9.0
1658.0	265000.0	5.0	3.0	3351.0	1993.0	6111.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	8.0	1.0	0.0	2.0	5.0	1.0	5.0	5.0	33.0	71.0	65.0	463.0	141.0	6.0	3.0	1999.0	0.0	0.0	6.0	18.0
1659.0	517000.0	5.0	3.0	3379.0	1975.0	76665.0	Single-Family	Combination	Composition	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	92.0	35.0	439.0	124.0	6.0	3.0	2006.0	0.0	0.0	31.0	18.0
1660.0	345000.0	5.0	3.0	3384.0	2005.0	58370.0	Single-Family	Combination	Composition Shingle	1.0	1.0	0.0	0.0	0.0	4.0	1.0	1.0	3.0	32.0	85.0	42.0	419.0	118.0	6.0	3.0	2011.0	0.0	1.0	6.0	18.0
1661.0	418000.0	5.0	3.0	3400.0	1948.0	5783.0	Single-Family	Asbestos shingle	Composition Shingle	1.0	74.0	10.0	12.0	5.0	33.0	16.0	37.0	37.0	33.0	79.0	55.0	718.0	249.0	5.0	3.0	2014.0	0.0	0.0	66.0	15.0
1662.0	238000.0	5.0	3.0	3400.0	1970.0	16988.0	Single-Family	Brick	Composition Shingle	1.0	1.0	0.0	1.0	0.0	5.0	0.0	0.0	5.0	48.0	88.0	78.0	758.0	231.0	9.0	3.0	1996.0	0.0	0.0	26.0	27.0
1663.0	614000.0	5.0	3.0	3400.0	1991.0	8520.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	4.0	0.0	1.0	1.0	8.0	1.0	1.0	1.0	40.0	99.0	77.0	504.0	153.0	8.0	3.0	2007.0	0.0	0.0	16.0	24.0
1664.0	750000.0	5.0	3.0	3417.0	1957.0	26571.0	Single-Family	Brick	Composition Shingle	1.0	4.0	1.0	0.0	0.0	8.0	3.0	2.0	1.0	47.0	80.0	81.0	717.0	218.0	6.0	3.0	2014.0	0.0	0.0	57.0	18.0
1665.0	710000.0	5.0	3.0	3421.0	1969.0	37897.0	Single-Family	Brick	Composition Shingle	1.0	16.0	4.0	0.0	2.0	16.0	2.0	7.0	4.0	39.0	79.0	73.0	724.0	221.0	4.0	3.0	2010.0	0.0	1.0	41.0	12.0
1666.0	480000.0	5.0	3.0	3434.0	2005.0	6970.0	Single-Family		Composition Shingle	1.0	19.0	4.0	1.0	2.0	14.0	1.0	10.0	10.0	31.0	77.0	69.0	668.0	172.0	7.0	1.0	2009.0	0.0	0.0	4.0	7.0
1667.0	410000.0	5.0	3.0	3456.0	1999.0	8398.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	17.0	2.0	1.0	0.0	41.0	2.0	19.0	9.0	38.0	77.0	43.0	598.0	182.0	6.0	3.0	2002.0	0.0	0.0	3.0	18.0
1668.0	335000.0	5.0	3.0	3544.0	2002.0	6638.0	Single-Family	Combination	Composition Shingle	1.0	14.0	3.0	1.0	0.0	12.0	0.0	18.0	4.0	39.0	83.0	55.0	390.0	110.0	5.0	2.0	2008.0	0.0	0.0	6.0	10.0
1669.0	350165.0	5.0	3.0	3595.0	1999.0	5519.0	Single-Family	Metal	Composition Shingle	1.0	26.0	3.0	2.0	6.0	37.0	1.0	21.0	10.0	39.0	85.0	55.0	680.0	207.0	8.0	3.0	1999.0	0.0	0.0	0.0	24.0
1670.0	412500.0	5.0	3.0	3600.0	2009.0	43560.0	Single-Family	Siding (Alum/Vinyl)		1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	36.0	69.0	51.0	396.0	112.0	6.0	3.0	2015.0	0.0	0.0	6.0	18.0
1671.0	600000.0	5.0	3.0	3602.0	1996.0	47480.0	Single-Family	Combination		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	94.0	68.0	568.0	161.0	7.0	3.0	2003.0	0.0	0.0	7.0	21.0
1672.0	626000.0	5.0	3.0	3602.0	1997.0	5662.0	Single-Family		Composition Shingle	1.0	7.0	2.0	1.0	1.0	5.0	0.0	3.0	4.0	39.0	81.0	74.0	601.0	155.0	6.0	3.0	2015.0	0.0	0.0	18.0	18.0
1673.0	568000.0	5.0	3.0	3645.0	1978.0	26571.0	Single-Family	Metal	Composition Shingle	1.0	10.0	2.0	2.0	3.0	21.0	2.0	15.0	7.0	43.0	91.0	86.0	676.0	206.0	10.0	3.0	2003.0	0.0	0.0	25.0	30.0
1674.0	575000.0	5.0	3.0	3668.0	1976.0	24829.0	Single-Family	Wood	Composition Shingle	1.0	2.0	0.0	1.0	1.0	4.0	0.0	10.0	6.0	43.0	91.0	86.0	614.0	187.0	10.0	3.0	2002.0	0.0	0.0	26.0	30.0
1675.0	485000.0	5.0	3.0	3699.0	2001.0	10641.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	4.0	1.0	0.0	0.0	1.0	0.0	5.0	5.0	29.0	88.0	73.0	408.0	115.0	8.0	1.0	2007.0	0.0	0.0	6.0	8.0
1676.0	331605.0	5.0	3.0	3726.0	2002.0	5122.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	1.0	1.0	0.0	1.0	4.0	1.0	2.0	0.0	32.0	73.0	40.0	365.0	103.0	5.5	2.0	2002.0	0.0	0.0	0.0	11.0
1677.0	575000.0	5.0	3.0	3738.0	2000.0	21780.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	18.0	13.0	1.0	0.0	35.0	1.0	22.0	5.0	45.0	78.0	68.0	598.0	182.0	3.0	3.0	2014.0	0.0	0.0	14.0	9.0
1678.0	215351.0	5.0	3.0	3774.0	1994.0	12196.0	Single-Family	Siding (Alum/Vinyl)	Asphalt	1.0	3.0	0.0	0.0	0.0	4.0	1.0	2.0	6.0	35.0	78.0	53.0	461.0	112.0	4.0	3.0	1994.0	0.0	0.0	0.0	12.0
1679.0	542199.0	5.0	3.0	3778.0	2004.0	15681.0	Single-Family	Combination	Composition Shingle	1.0	5.0	0.0	1.0	0.0	7.0	0.0	2.0	1.0	30.0	100.0	75.0	484.0	137.0	8.0	3.0	2004.0	0.0	0.0	0.0	24.0
1680.0	267579.0	5.0	3.0	3790.0	2000.0	9239.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	9.0	1.0	0.0	0.0	8.0	0.0	4.0	3.0	28.0	90.0	62.0	431.0	122.0	8.0	2.0	2000.0	0.0	0.0	0.0	16.0
1681.0	290000.0	5.0	3.0	3792.0	1996.0	6969.0	Single-Family		Asphalt	1.0	24.0	2.0	4.0	3.0	13.0	3.0	18.0	14.0	30.0	95.0	74.0	577.0	148.0	8.0	3.0	1997.0	0.0	0.0	1.0	24.0
1682.0	379862.0	5.0	3.0	3796.0	2003.0	6098.0	Single-Family	Siding (Alum/Vinyl)		1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	31.0	80.0	47.0	400.0	113.0	6.0	2.0	2003.0	0.0	0.0	0.0	12.0
1683.0	620000.0	5.0	3.0	3810.0	1954.0	12632.0	Single-Family	Brick	Asphalt	1.0	6.0	3.0	0.0	1.0	5.0	0.0	4.0	8.0	46.0	71.0	62.0	671.0	204.0	4.0	3.0	2010.0	0.0	1.0	56.0	12.0
1684.0	408900.0	5.0	3.0	3838.0	2006.0	10153.0	Single-Family	Combination	Composition Shingle	1.0	3.0	0.0	1.0	0.0	5.0	1.0	1.0	1.0	34.0	93.0	42.0	440.0	125.0	8.0	3.0	2008.0	0.0	0.0	2.0	24.0
1685.0	293159.0	5.0	3.0	3882.0	1996.0	8712.0	Single-Family		Composition Shingle	1.0	20.0	3.0	0.0	3.0	10.0	0.0	12.0	11.0	38.0	80.0	84.0	581.0	149.0	7.0	2.0	1996.0	0.0	0.0	0.0	14.0
1686.0	225000.0	5.0	3.0	3890.0	1983.0	20037.0	Single-Family	Siding (Alum/Vinyl)	Asphalt	1.0	10.0	3.0	2.0	1.0	17.0	1.0	18.0	9.0	49.0	89.0	70.0	453.0	128.0	8.0	3.0	1996.0	0.0	0.0	13.0	24.0
1687.0	700000.0	5.0	3.0	3898.0	1987.0	20908.0	Single-Family	Siding (Alum/Vinyl)		1.0	10.0	3.0	2.0	1.0	17.0	1.0	18.0	9.0	49.0	89.0	70.0	572.0	162.0	8.0	3.0	2005.0	0.0	0.0	18.0	24.0
1688.0	302839.0	5.0	3.0	3902.0	1996.0	10166.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	9.0	44.0	89.0	87.0	646.0	197.0	7.0	3.0	1996.0	0.0	0.0	0.0	21.0
1689.0	265000.0	5.0	3.0	3939.0	1997.0	9147.0	Single-Family		Composition Shingle	1.0	20.0	1.0	5.0	2.0	8.0	1.0	7.0	9.0	33.0	100.0	83.0	639.0	164.0	9.0	3.0	1998.0	0.0	0.0	1.0	27.0
1690.0	640000.0	5.0	3.0	3944.0	1999.0	12632.0	Single-Family		Composition Shingle	1.0	63.0	3.0	7.0	7.0	39.0	3.0	27.0	23.0	38.0	77.0	71.0	645.0	166.0	7.0	3.0	2013.0	0.0	1.0	14.0	21.0
1691.0	395000.0	5.0	3.0	4000.0	1984.0	10502.0	Single-Family	Other	Composition Shingle	1.0	58.0	5.0	4.0	7.0	79.0	5.0	85.0	24.0	47.0	41.0	78.0	1004.0	306.0	10.0	3.0	1998.0	0.0	0.0	14.0	30.0
1692.0	291754.0	5.0	3.0	4000.0	2000.0	11761.0	Single-Family		Composition Shingle	1.0	12.0	0.0	2.0	2.0	23.0	1.0	10.0	12.0	37.0	97.0	74.0	553.0	142.0	7.0	3.0	2000.0	0.0	0.0	0.0	21.0
1693.0	585000.0	5.0	3.0	4005.0	1982.0	10890.0	Single-Family	Metal	Composition Shingle	1.0	26.0	5.0	0.0	3.0	39.0	6.0	11.0	14.0	31.0	62.0	53.0	654.0	199.0	9.0	3.0	2004.0	0.0	0.0	22.0	27.0
1694.0	790000.0	5.0	3.0	4047.0	1986.0	30927.0	Single-Family	Brick	Composition Shingle	1.0	11.0	2.0	0.0	2.0	13.0	1.0	5.0	3.0	37.0	100.0	82.0	654.0	199.0	5.0	3.0	2015.0	0.0	0.0	29.0	15.0
1695.0	392500.0	5.0	3.0	4081.0	1960.0	22215.0	Single-Family	Brick	Composition Shingle	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	48.0	90.0	83.0	815.0	248.0	10.0	3.0	2001.0	0.0	0.0	41.0	30.0
1696.0	642500.0	5.0	3.0	4082.0	1996.0	7405.0	Single-Family		Composition Shingle	1.0	7.0	2.0	1.0	1.0	5.0	0.0	3.0	4.0	39.0	81.0	74.0	601.0	155.0	6.0	3.0	2007.0	0.0	0.0	11.0	18.0
1697.0	670000.0	5.0	3.0	4092.0	1989.0	13068.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	42.0	90.0	74.0	561.0	171.0	7.0	3.0	2007.0	0.0	0.0	18.0	21.0
1698.0	650000.0	5.0	3.0	4100.0	1995.0	7840.0	Single-Family		Composition Shingle	1.0	7.0	2.0	1.0	1.0	5.0	0.0	3.0	5.0	42.0	85.0	76.0	697.0	179.0	6.0	3.0	2009.0	0.0	0.0	14.0	18.0
1699.0	326795.0	5.0	3.0	4167.0	1994.0	17424.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	6.0	1.0	0.0	0.0	3.0	0.0	3.0	0.0	44.0	94.0	78.0	713.0	217.0	7.5	2.0	1994.0	0.0	0.0	0.0	15.0
1700.0	427585.0	5.0	3.0	4223.0	2009.0	10319.0	Single-Family	Combination	Composition Shingle	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	42.0	84.0	58.0	413.0	117.0	5.5	2.0	2009.0	0.0	0.0	0.0	11.0
1701.0	543657.0	5.0	3.0	4293.0	2010.0	6969.0	Single-Family		Composition Shingle	1.0	11.0	1.0	3.0	1.0	15.0	3.0	7.0	5.0	33.0	100.0	83.0	654.0	168.0	8.0	3.0	2010.0	0.0	1.0	0.0	24.0
1702.0	612080.0	5.0	3.0	4300.0	1987.0	14810.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	45.0	87.0	71.0	549.0	167.0	7.0	3.0	2008.0	0.0	0.0	21.0	21.0
1703.0	588703.0	5.0	3.0	4301.0	2004.0	43995.0	Single-Family	Combination	Composition Shingle	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	36.0	81.0	49.0	489.0	138.0	7.0	3.0	2004.0	0.0	0.0	0.0	21.0
1704.0	373500.0	5.0	3.0	4350.0	1993.0	10001.0	Single-Family	Siding (Alum/Vinyl)		1.0	31.0	6.0	3.0	5.0	33.0	1.0	21.0	15.0	38.0	83.0	48.0	427.0	121.0	7.0	3.0	2011.0	0.0	1.0	18.0	21.0
1705.0	571600.0	5.0	3.0	4368.0	1998.0	231303.0	Single-Family	Metal	Composition Shingle	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	49.0	91.0	83.0	1049.0	320.0	8.0	1.0	2000.0	0.0	0.0	2.0	8.0
1706.0	590000.0	5.0	3.0	4399.0	1998.0	8712.0	Single-Family		Other	1.0	30.0	2.0	2.0	0.0	42.0	4.0	25.0	13.0	32.0	78.0	76.0	598.0	154.0	7.0	3.0	2012.0	0.0	1.0	14.0	21.0
1707.0	714000.0	5.0	3.0	4461.0	1969.0	16988.0	Single-Family	Brick	Composition Shingle	1.0	14.0	3.0	1.0	3.0	13.0	3.0	6.0	11.0	46.0	78.0	77.0	630.0	192.0	7.0	3.0	2012.0	0.0	1.0	43.0	21.0
1708.0	524048.0	5.0	3.0	4466.0	2006.0	7405.0	Single-Family		Composition Shingle	1.0	8.0	2.0	1.0	0.0	12.0	1.0	4.0	3.0	32.0	97.0	80.0	582.0	150.0	7.0	1.0	2010.0	0.0	1.0	4.0	7.0
1709.0	560000.0	5.0	3.0	4485.0	1989.0	16117.0	Single-Family	Siding (Alum/Vinyl)	Asphalt	1.0	66.0	12.0	11.0	7.0	85.0	9.0	44.0	26.0	47.0	86.0	42.0	481.0	117.0	4.0	3.0	2006.0	0.0	0.0	17.0	12.0
1710.0	242940.0	5.0	3.0	4489.0	1994.0	12196.0	Single-Family		Composition Shingle	1.0	35.0	1.0	2.0	1.0	41.0	4.0	31.0	15.0	32.0	82.0	45.0	606.0	156.0	8.0	3.0	1994.0	0.0	0.0	0.0	24.0
1711.0	443000.0	5.0	3.0	4490.0	2008.0	6168.0	Single-Family	Combination	Composition Shingle	1.0	5.0	0.0	0.0	1.0	3.0	0.0	6.0	2.0	34.0	84.0	52.0	453.0	128.0	5.5	2.0	2008.0	0.0	0.0	0.0	11.0
1712.0	500000.0	5.0	3.0	4516.0	2002.0	11325.0	Single-Family	Combination	Composition Shingle	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	42.0	84.0	58.0	484.0	137.0	5.5	2.0	2009.0	0.0	0.0	7.0	11.0
1713.0	800000.0	5.0	3.0	4518.0	1979.0	10328.0	Single-Family	Brick	Wood Shake/ Shingles	1.0	34.0	2.0	5.0	8.0	48.0	7.0	30.0	36.0	45.0	81.0	88.0	1090.0	362.0	4.0	3.0	2003.0	0.0	0.0	24.0	12.0
1714.0	730000.0	5.0	3.0	4581.0	1988.0	13939.0	Single-Family	Metal	Composition Shingle	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	45.0	90.0	82.0	659.0	201.0	7.5	2.0	2006.0	0.0	0.0	18.0	15.0
1715.0	280000.0	5.0	3.0	4602.0	1997.0	44431.0	Single-Family	Combination		1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	39.0	87.0	60.0	489.0	138.0	6.0	3.0	1997.0	0.0	0.0	0.0	18.0
1716.0	715000.0	5.0	3.0	4603.0	2001.0	8276.0	Single-Family		Composition Shingle	1.0	2.0	0.0	0.0	0.0	4.0	2.0	2.0	4.0	39.0	74.0	70.0	650.0	167.0	9.0	3.0	2004.0	0.0	0.0	3.0	27.0
1717.0	715000.0	5.0	3.0	4630.0	1970.0	15245.0	Single-Family	Brick	Composition Shingle	1.0	1.0	0.0	2.0	0.0	1.0	2.0	0.0	2.0	43.0	91.0	82.0	655.0	199.0	9.0	3.0	2009.0	0.0	0.0	39.0	27.0
1718.0	550000.0	5.0	3.0	4681.0	2006.0	11761.0	Single-Family	Combination	Composition Shingle	1.0	57.0	9.0	4.0	5.0	68.0	2.0	36.0	22.0	40.0	87.0	84.0	1200.0	349.0	9.0	3.0	2005.0	0.0	0.0	-1.0	27.0
1719.0	650000.0	5.0	3.0	4684.0	1994.0	82328.0	Single-Family	Combination		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	94.0	68.0	594.0	168.0	7.0	3.0	2013.0	0.0	1.0	19.0	21.0
1720.0	290875.0	5.0	3.0	4686.0	1999.0	6969.0	Single-Family		Composition Shingle	1.0	68.0	3.0	7.0	7.0	57.0	3.0	32.0	25.0	38.0	77.0	71.0	582.0	149.0	7.0	3.0	1999.0	0.0	0.0	0.0	21.0
1721.0	549000.0	5.0	3.0	4739.0	1997.0	23958.0	Single-Family		Composition Shingle	1.0	0.0	0.0	1.0	0.0	3.0	0.0	3.0	1.0	33.0	98.0	83.0	679.0	174.0	8.0	2.0	2009.0	0.0	0.0	12.0	16.0
1722.0	780000.0	5.0	3.0	4771.0	1987.0	15245.0	Single-Family	Metal	Wood Shake/ Shingles	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	3.0	40.0	99.0	77.0	637.0	194.0	8.0	3.0	2012.0	0.0	1.0	25.0	24.0
1723.0	480496.0	5.0	3.0	4873.0	2011.0	16988.0	Single-Family		Other	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	89.0	52.0	533.0	137.0	7.0	3.0	2011.0	0.0	1.0	0.0	21.0
1724.0	429625.0	5.0	3.0	4884.0	2003.0	13939.0	Single-Family	Combination	Other	1.0	5.0	0.0	1.0	0.0	6.0	1.0	2.0	0.0	36.0	90.0	65.0	492.0	139.0	8.0	3.0	2003.0	0.0	0.0	0.0	24.0
1725.0	460000.0	5.0	3.0	4900.0	1989.0	46173.0	Single-Family	Combination		1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	51.0	84.0	59.0	572.0	162.0	7.0	3.0	2000.0	0.0	0.0	11.0	21.0
1726.0	378500.0	5.0	3.0	4900.0	1996.0	26136.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	11.0	2.0	0.0	4.0	6.0	2.0	5.0	6.0	49.0	82.0	68.0	729.0	222.0	8.0	2.0	1996.0	0.0	0.0	0.0	16.0
1727.0	399126.0	5.0	3.0	4908.0	2000.0	13939.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	42.0	84.0	58.0	502.0	142.0	5.5	2.0	2011.0	0.0	1.0	11.0	11.0
1728.0	565962.0	5.0	3.0	4910.0	2013.0	17859.0	Single-Family			1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	36.0	69.0	51.0	467.0	132.0	6.0	3.0	2013.0	0.0	1.0	0.0	18.0
1729.0	370000.0	5.0	3.0	4954.0	1998.0	9008.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	45.0	90.0	82.0	643.0	196.0	7.5	2.0	1999.0	0.0	0.0	1.0	15.0
1730.0	615000.0	5.0	3.0	5018.0	1991.0	9583.0	Single-Family	Brick	Wood Shake/ Shingles	1.0	17.0	2.0	1.0	6.0	20.0	1.0	7.0	4.0	38.0	98.0	86.0	736.0	224.0	9.0	3.0	2003.0	0.0	0.0	12.0	27.0
1731.0	484395.0	5.0	3.0	5050.0	2005.0	10637.0	Single-Family	Combination	Composition Shingle	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	30.0	100.0	75.0	528.0	149.0	8.0	3.0	2005.0	0.0	0.0	0.0	24.0
1732.0	700000.0	5.0	3.0	5300.0	1997.0	20037.0	Single-Family	Combination		1.0	5.0	1.0	0.0	0.0	4.0	0.0	4.0	2.0	34.0	93.0	54.0	559.0	158.0	8.0	3.0	2006.0	0.0	0.0	9.0	24.0
1733.0	786175.0	5.0	3.0	5493.0	2004.0	10798.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	35.0	2.0	5.0	5.0	42.0	0.0	11.0	7.0	38.0	95.0	64.0	635.0	193.0	7.0	3.0	2004.0	0.0	0.0	0.0	21.0
1734.0	550000.0	5.0	3.0	7216.0	1994.0	141134.0	Single-Family		Composition Shingle	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	37.0	91.0	69.0	897.0	231.0	5.0	3.0	1998.0	0.0	0.0	4.0	15.0
1735.0	355000.0	5.0	4.0	1544.0	1951.0	8224.0	Single-Family	Brick veneer	Composition Shingle	1.0	18.0	0.0	2.0	3.0	17.0	4.0	10.0	31.0	44.0	84.0	61.0	1210.0	420.0	9.0	3.0	2000.0	0.0	0.0	49.0	27.0
1736.0	700000.0	5.0	4.0	1847.0	1905.0	10001.0	Single-Family	Siding (Alum/Vinyl)	Metal	1.0	75.0	11.0	10.0	7.0	87.0	5.0	52.0	36.0	36.0	81.0	80.0	1416.0	412.0	9.0	3.0	2015.0	0.0	0.0	110.0	27.0
