LotArea,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,MoSold,YrSold,SalePrice,BldgType_1Fam,BldgType_2FamDuplexTwnhs,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_Missing,Siding_AsbShng,Siding_AsphShn,Siding_BrkComm,Siding_BrkFace,Siding_CBlock,Siding_CemntBd,Siding_HdBoard,Siding_ImStucc,Siding_MetalSd,Siding_Plywood,Siding_Stone,Siding_Stucco,Siding_VinylSd,Siding_Wd Sdng,Siding_WdShing
9858,1968,1968,0,864,1,874,0,874,1,0,1,0,3,1,5,0,1968,1,288,11,2009,130000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17542,1974,2003,0,1192,1,1516,651,2167,1,0,2,1,3,1,9,2,1974,2,518,7,2007,294000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6931,2003,2004,92,746,1,760,896,1656,0,0,2,1,3,1,7,1,2003,2,397,7,2008,165400,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6240,1931,1950,0,884,1,959,408,1367,0,0,1,0,3,1,6,1,1978,1,560,11,2007,127500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14303,1994,1994,554,1986,1,1987,0,1987,1,0,2,0,2,1,7,1,1994,2,691,8,2008,301500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4060,1922,1950,0,864,1,864,0,864,0,0,1,0,2,1,4,0,2020,0,0,7,2009,99900,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9587,2005,2005,182,856,1,1166,0,1166,1,0,2,0,2,1,5,0,2005,2,400,7,2008,190000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9750,1969,1969,0,1054,1,1054,0,1054,1,0,1,1,3,1,6,0,1969,2,460,7,2008,151000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24682,1999,1999,0,841,1,892,783,1675,0,0,2,1,3,1,7,1,1999,2,502,6,2009,181000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9600,1956,1956,0,1050,1,1050,0,1050,0,0,1,0,2,1,5,0,1956,1,338,6,2009,128900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11250,1957,1989,0,1104,1,1104,684,1788,1,0,1,0,5,1,8,2,1957,1,304,11,2009,161500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13515,1919,1950,0,764,1,1060,764,1824,0,0,1,0,3,1,8,1,1940,2,520,7,2007,180500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4060,1998,1999,0,1405,1,1337,0,1337,1,0,2,0,2,1,5,0,1998,2,511,8,2008,181000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3735,1999,1999,218,691,1,713,739,1452,1,0,2,1,3,1,6,0,1999,2,506,3,2006,183900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10120,1910,1950,0,925,0,964,925,1889,0,0,1,1,4,2,9,1,1960,1,308,1,2007,122000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13214,2008,2009,0,2002,1,2018,0,2018,0,0,2,0,3,1,10,1,2009,3,746,5,2010,378500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14100,1935,1997,632,728,1,1968,1479,3447,0,0,3,1,4,1,11,2,1982,3,1014,5,2008,381000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11344,1958,1958,180,874,1,874,650,1524,0,0,1,1,3,1,7,0,1958,1,315,7,2007,144000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23595,1979,1979,0,1332,1,1332,192,1524,2,0,0,1,0,1,4,1,1979,2,586,4,2010,260000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9156,1968,1968,0,1489,1,1489,0,1489,0,0,2,0,3,1,7,1,1968,2,462,8,2009,185750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13526,1965,1965,114,935,1,935,0,935,1,0,1,0,3,1,5,0,1965,1,288,11,2006,137000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11512,1959,2006,84,1019,1,1357,0,1357,1,0,1,0,2,1,5,1,1959,1,312,5,2008,177000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5362,1910,2003,0,661,1,661,589,1250,0,0,2,0,3,1,8,1,1985,2,552,11,2007,139000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11345,1948,1950,567,928,1,928,992,1920,0,0,2,0,4,2,10,0,1948,2,400,7,2007,137000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12936,1972,1972,0,723,1,735,660,1395,0,1,1,1,3,1,6,1,1972,2,497,12,2009,162000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17871,1967,1976,359,1680,1,1724,0,1724,1,0,1,1,3,1,7,1,1967,2,480,6,2009,197900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9473,2002,2002,0,1128,1,1128,903,2031,1,0,2,1,3,1,7,1,2002,2,577,3,2008,237000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7500,1920,1950,0,698,1,698,430,1128,0,0,1,0,2,1,6,0,1980,2,528,4,2010,68400,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9808,2002,2002,110,1573,1,1573,0,1573,1,0,2,0,3,1,6,0,2002,2,544,3,2009,227000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8049,1990,1990,54,1309,1,1339,0,1339,1,0,2,0,2,1,6,1,1990,2,484,7,2006,180000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8800,1977,2008,0,1040,1,1040,0,1040,0,0,2,0,3,1,5,0,1977,2,484,9,2009,150500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9400,1971,1971,0,912,1,912,912,1824,0,0,2,2,4,2,8,0,2020,0,0,4,2010,139000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9638,1919,1990,0,804,1,1699,748,2447,0,0,2,0,4,1,10,1,1969,1,336,3,2010,169000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6000,1939,1950,0,780,1,825,587,1412,0,0,1,0,4,1,6,1,1939,1,280,5,2009,132500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9790,1963,1963,451,1328,1,1328,0,1328,1,0,1,1,3,1,6,2,1963,2,528,6,2010,143000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36500,1964,1964,621,1624,1,1582,0,1582,0,1,2,0,4,1,7,0,1964,2,390,6,2006,190000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5664,2000,2000,0,1501,1,1659,0,1659,1,0,2,0,2,1,5,1,2000,2,499,10,2009,278000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11065,2006,2006,788,1085,1,1120,850,1970,0,0,2,1,3,1,8,1,2006,3,753,10,2006,281000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14112,1964,1964,86,1152,1,1152,0,1152,1,0,1,0,3,1,6,1,1964,2,484,4,2010,180500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1680,1972,1972,268,630,1,630,672,1302,0,0,2,1,3,1,6,0,1972,1,264,2,2009,119500,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6600,1892,1965,0,994,0,1378,994,2372,0,0,2,0,4,2,11,0,1985,1,432,12,2009,107500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10140,1976,1976,0,832,1,832,832,1664,0,0,2,1,4,1,8,1,1976,2,528,3,2006,162900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8172,1955,1990,0,864,1,864,0,864,1,0,1,0,2,1,5,0,1957,2,572,4,2006,115000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8400,1968,1968,168,1052,1,1052,0,1052,1,0,1,1,3,1,5,0,1968,1,288,11,2006,138500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8700,1963,1963,148,1120,1,1128,0,1128,1,0,2,0,3,1,6,0,1963,2,525,12,2008,155000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3675,2005,2006,82,547,1,1072,0,1072,1,0,2,0,2,1,5,0,2005,2,525,6,2006,140000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63887,2008,2008,796,6110,1,4692,950,5642,2,0,2,1,3,1,12,3,2008,2,1418,1,2008,160000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7500,1959,1994,0,1246,1,1246,0,1246,1,0,1,1,3,1,6,0,1959,1,305,5,2010,154000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10762,1999,1999,344,978,1,1005,978,1983,0,0,2,1,3,1,9,1,1999,2,490,5,2009,225000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7500,1942,1950,0,771,1,753,741,1494,0,0,1,0,3,1,7,2,1942,1,213,11,2009,177500,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10120,1994,1994,391,1165,1,1203,1323,2526,1,0,2,1,4,1,8,1,1994,3,844,12,2006,290000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8688,2005,2005,228,1616,1,1616,0,1616,0,0,2,0,3,1,7,0,2005,3,834,4,2006,232000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3363,2004,2004,117,976,1,976,732,1708,0,0,2,0,3,1,7,0,2004,2,380,4,2006,130000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13173,2006,2007,300,1652,1,1652,0,1652,1,0,2,0,2,1,6,2,2006,2,840,11,2009,325000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6955,2005,2006,94,1368,1,1368,0,1368,0,0,2,0,2,1,6,1,2005,2,474,9,2006,202500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8072,1994,1995,0,990,1,990,0,990,1,0,1,0,3,1,5,0,2000,2,480,5,2009,138000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12000,1948,2005,0,924,1,1122,0,1122,1,0,1,0,2,1,6,0,1948,2,528,5,2008,147000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7153,1991,1991,88,1278,1,1294,0,1294,1,0,2,0,3,1,6,0,1991,2,496,6,2008,179200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17500,1959,2002,0,1902,1,1902,0,1902,1,0,2,0,3,1,7,2,1959,2,567,5,2010,335000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8814,2005,2007,80,1274,1,1274,0,1274,1,0,2,0,3,1,6,0,2005,2,508,1,2007,203000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9572,1990,1990,336,1453,1,1453,1357,2810,0,0,2,1,4,1,9,1,1990,2,750,6,2007,302000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14774,1999,1999,165,1393,1,1422,1177,2599,0,0,2,1,4,1,10,1,1999,3,779,5,2010,333168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8190,1954,1954,0,948,1,948,0,948,1,0,1,0,3,1,5,1,1956,1,280,10,2007,119000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11075,1969,1969,0,952,1,1092,1020,2112,0,0,2,1,4,1,9,2,1969,2,576,6,2008,206900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10226,2008,2008,270,1622,1,1630,0,1630,1,0,2,0,3,1,8,1,2008,3,860,1,2009,295493,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4230,2006,2007,0,1352,1,1352,0,1352,0,0,2,0,2,1,5,1,2006,2,466,4,2007,208900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14781,2001,2002,178,1753,1,1787,0,1787,0,0,2,0,3,1,7,1,2001,3,748,8,2006,275000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10215,1954,1954,132,864,1,948,0,948,0,0,1,0,3,1,5,0,1954,1,248,2,2007,111000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8400,1957,1957,0,1478,1,1478,0,1478,1,0,1,1,3,1,6,2,1957,2,442,6,2009,156500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6627,1949,1950,0,0,0,720,0,720,0,0,1,0,2,1,4,0,1955,1,287,7,2008,72500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10186,1992,1992,0,750,1,1061,862,1923,1,0,2,1,3,1,8,1,1992,2,564,6,2010,190000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5330,1940,1950,0,420,1,708,0,708,0,0,1,0,2,1,5,0,2020,0,0,12,2009,82500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9986,2006,2007,428,1795,1,1795,0,1795,0,0,2,0,2,1,7,1,2007,3,895,2,2007,147000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3636,1922,1950,0,796,0,796,0,796,0,0,1,0,2,1,5,0,2020,0,0,1,2008,55000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,1931,2006,0,544,1,774,0,774,0,0,1,0,3,1,6,0,2020,0,0,5,2007,79000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6600,1982,2008,0,816,1,816,0,816,0,1,1,0,3,1,5,1,1982,1,264,10,2008,130500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10440,1920,1950,0,1510,1,1584,1208,2792,0,0,2,0,5,1,8,2,1920,2,520,6,2008,256000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9084,1998,1998,0,935,1,955,677,1632,0,0,2,1,3,1,8,1,1998,2,462,6,2006,176500,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10000,2006,2006,410,1588,1,1588,0,1588,0,0,2,0,3,1,7,1,2006,3,825,12,2007,227000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10780,1976,1976,0,911,1,954,0,954,0,0,1,0,3,1,6,0,1976,2,576,7,2006,132500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8877,1938,1958,0,816,1,816,0,816,1,0,1,0,2,1,3,1,1958,1,288,5,2009,100000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7200,1938,1995,0,803,1,803,557,1360,0,0,1,1,2,1,6,0,1951,1,297,7,2006,125500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2368,1970,1970,312,765,1,765,600,1365,0,0,1,1,3,1,7,0,1970,2,440,5,2009,125000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9650,1977,1977,360,1350,1,1334,0,1334,0,1,2,0,2,1,6,1,1977,2,630,4,2009,167900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9246,1973,1973,564,1656,1,1656,0,1656,0,0,2,0,4,2,8,0,1973,2,506,11,2008,135000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4118,1941,1950,0,693,0,693,0,693,0,0,1,0,2,1,4,0,2020,0,0,3,2006,52500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13450,2002,2002,0,916,1,920,941,1861,1,0,2,1,3,1,8,0,2002,2,492,6,2006,200000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
